#11 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\controls-stack.php(1021): Elementor\Core\Base\Document->get_initial_config()
#12 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\config-providers\editor-common-client-env.php(34): Elementor\Controls_Stack->get_config()
#13 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\config-providers\editor-common-configs.php(169): Elementor\Core\Editor\Config_Providers\Editor_Common_Client_Env::get_client_env()
#14 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\config-providers\editor-v1-config-provider.php(46): Elementor\Core\Editor\Config_Providers\Editor_Common_Configs::get_client_env()
#15 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor-loader.php(57): Elementor\Core\Editor\Config_Providers\Editor_V1_Config_Provider->get_client_env()
#16 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor.php(357): Elementor\Core\Editor\Editor_Loader->print_client_env()
#17 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(308): Elementor\Core\Editor\Editor->enqueue_scripts('')
#18 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(332): WP_Hook->apply_filters('', Array)
#19 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#20 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\script-loader.php(2194): do_action('wp_enqueue_scri...')
#21 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(308): wp_enqueue_scripts('')
#22 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(332): WP_Hook->apply_filters('', Array)
#23 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#24 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\general-template.php(3049): do_action('wp_head')
#25 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\editor-templates\editor-wrapper.php(31): wp_head()
#26 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor-loader.php(135): include('C:\\Users\\odyss\\...')
#27 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor.php(162): Elementor\Core\Editor\Editor_Loader->print_root_template()
#28 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(308): Elementor\Core\Editor\Editor->init('')
#29 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(332): WP_Hook->apply_filters('', Array)
#30 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#31 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-admin\admin.php(419): do_action('admin_action_el...')
#32 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-admin\post.php(12): require_once('C:\\Users\\odyss\\...')
#33 {main}
  thrown in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php on line 55
[11-Jul-2023 11:29:44 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:29:44 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:30:23 UTC] PHP Warning:  require_once(simple_html_dom.php): Failed to open stream: No such file or directory in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php on line 17
[11-Jul-2023 11:30:23 UTC] PHP Fatal error:  Uncaught Error: Failed opening required 'simple_html_dom.php' (include_path='.:/usr/share/php:/www/wp-content/pear') in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php:17
Stack trace:
#0 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-settings.php(453): include_once()
#1 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-config.php(103): require_once('C:\\Users\\odyss\\...')
#2 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-load.php(50): require_once('C:\\Users\\odyss\\...')
#3 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-admin\admin.php(34): require_once('C:\\Users\\odyss\\...')
#4 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-admin\post.php(12): require_once('C:\\Users\\odyss\\...')
#5 {main}
  thrown in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php on line 17
[11-Jul-2023 11:30:23 UTC] PHP Notice:  Function is_embed was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\functions.php on line 5865
[11-Jul-2023 11:30:23 UTC] PHP Notice:  Function is_search was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\functions.php on line 5865
[11-Jul-2023 11:30:23 UTC] PHP Warning:  require_once(simple_html_dom.php): Failed to open stream: No such file or directory in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php on line 17
[11-Jul-2023 11:30:23 UTC] PHP Fatal error:  Uncaught Error: Failed opening required 'simple_html_dom.php' (include_path='.:/usr/share/php:/www/wp-content/pear') in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php:17
Stack trace:
#0 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-settings.php(453): include_once()
#1 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-config.php(103): require_once('C:\\Users\\odyss\\...')
#2 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-load.php(50): require_once('C:\\Users\\odyss\\...')
#3 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-blog-header.php(13): require_once('C:\\Users\\odyss\\...')
#4 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\index.php(17): require('C:\\Users\\odyss\\...')
#5 {main}
  thrown in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php on line 17
[11-Jul-2023 11:30:23 UTC] PHP Notice:  Function is_embed was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\functions.php on line 5865
[11-Jul-2023 11:30:23 UTC] PHP Notice:  Function is_search was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\functions.php on line 5865
[11-Jul-2023 11:39:34 UTC] PHP Warning:  Undefined variable $html in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php on line 59
[11-Jul-2023 11:39:34 UTC] PHP Deprecated:  DOMDocument::loadHTML(): Passing null to parameter #1 ($source) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php on line 59
[11-Jul-2023 11:39:34 UTC] PHP Fatal error:  Uncaught ValueError: DOMDocument::loadHTML(): Argument #1 ($source) must not be empty in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php:59
Stack trace:
#0 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php(59): DOMDocument->loadHTML('')
#1 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\shortcodes.php(355): get_reviews('', '', 'my_short')
#2 [internal function]: do_shortcode_tag(Array)
#3 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\shortcodes.php(227): preg_replace_callback('/\\[(\\[?)(my_sho...', 'do_shortcode_ta...', '[my_short]')
#4 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\widgets\shortcode.php(130): do_shortcode('[my_short]')
#5 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\controls-stack.php(2268): Elementor\Widget_Shortcode->render()
#6 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\widget-base.php(609): Elementor\Controls_Stack->render_by_mode()
#7 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\widget-base.php(733): Elementor\Widget_Base->render_content()
#8 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\element-base.php(536): Elementor\Widget_Base->get_raw_data(true)
#9 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\element-base.php(536): Elementor\Element_Base->get_raw_data(true)
#10 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\base\document.php(977): Elementor\Element_Base->get_raw_data(true)
#11 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\base\document.php(643): Elementor\Core\Base\Document->get_elements_raw_data(Array, true)
#12 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\controls-stack.php(1021): Elementor\Core\Base\Document->get_initial_config()
#13 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\config-providers\editor-common-client-env.php(34): Elementor\Controls_Stack->get_config()
#14 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\config-providers\editor-common-configs.php(169): Elementor\Core\Editor\Config_Providers\Editor_Common_Client_Env::get_client_env()
#15 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\config-providers\editor-v1-config-provider.php(46): Elementor\Core\Editor\Config_Providers\Editor_Common_Configs::get_client_env()
#16 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor-loader.php(57): Elementor\Core\Editor\Config_Providers\Editor_V1_Config_Provider->get_client_env()
#17 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor.php(357): Elementor\Core\Editor\Editor_Loader->print_client_env()
#18 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(308): Elementor\Core\Editor\Editor->enqueue_scripts('')
#19 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(332): WP_Hook->apply_filters('', Array)
#20 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#21 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\script-loader.php(2194): do_action('wp_enqueue_scri...')
#22 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(308): wp_enqueue_scripts('')
#23 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(332): WP_Hook->apply_filters('', Array)
#24 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#25 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\general-template.php(3049): do_action('wp_head')
#26 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\editor-templates\editor-wrapper.php(31): wp_head()
#27 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor-loader.php(135): include('C:\\Users\\odyss\\...')
#28 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor.php(162): Elementor\Core\Editor\Editor_Loader->print_root_template()
#29 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(308): Elementor\Core\Editor\Editor->init('')
#30 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(332): WP_Hook->apply_filters('', Array)
#31 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#32 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-admin\admin.php(419): do_action('admin_action_el...')
#33 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-admin\post.php(12): require_once('C:\\Users\\odyss\\...')
#34 {main}
  thrown in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php on line 59
[11-Jul-2023 11:40:24 UTC] PHP Fatal error:  Uncaught Error: Call to undefined method DOMDocument::find() in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php:64
Stack trace:
#0 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\shortcodes.php(355): get_reviews('', '', 'my_short')
#1 [internal function]: do_shortcode_tag(Array)
#2 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\shortcodes.php(227): preg_replace_callback('/\\[(\\[?)(my_sho...', 'do_shortcode_ta...', '[my_short]')
#3 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\widgets\shortcode.php(130): do_shortcode('[my_short]')
#4 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\controls-stack.php(2268): Elementor\Widget_Shortcode->render()
#5 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\widget-base.php(609): Elementor\Controls_Stack->render_by_mode()
#6 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\widget-base.php(733): Elementor\Widget_Base->render_content()
#7 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\element-base.php(536): Elementor\Widget_Base->get_raw_data(true)
#8 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\element-base.php(536): Elementor\Element_Base->get_raw_data(true)
#9 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\base\document.php(977): Elementor\Element_Base->get_raw_data(true)
#10 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\base\document.php(643): Elementor\Core\Base\Document->get_elements_raw_data(Array, true)
#11 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\base\controls-stack.php(1021): Elementor\Core\Base\Document->get_initial_config()
#12 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\config-providers\editor-common-client-env.php(34): Elementor\Controls_Stack->get_config()
#13 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\config-providers\editor-common-configs.php(169): Elementor\Core\Editor\Config_Providers\Editor_Common_Client_Env::get_client_env()
#14 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\config-providers\editor-v1-config-provider.php(46): Elementor\Core\Editor\Config_Providers\Editor_Common_Configs::get_client_env()
#15 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor-loader.php(57): Elementor\Core\Editor\Config_Providers\Editor_V1_Config_Provider->get_client_env()
#16 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor.php(357): Elementor\Core\Editor\Editor_Loader->print_client_env()
#17 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(308): Elementor\Core\Editor\Editor->enqueue_scripts('')
#18 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(332): WP_Hook->apply_filters('', Array)
#19 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#20 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\script-loader.php(2194): do_action('wp_enqueue_scri...')
#21 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(308): wp_enqueue_scripts('')
#22 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(332): WP_Hook->apply_filters('', Array)
#23 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#24 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\general-template.php(3049): do_action('wp_head')
#25 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\includes\editor-templates\editor-wrapper.php(31): wp_head()
#26 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor-loader.php(135): include('C:\\Users\\odyss\\...')
#27 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\elementor\core\editor\editor.php(162): Elementor\Core\Editor\Editor_Loader->print_root_template()
#28 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(308): Elementor\Core\Editor\Editor->init('')
#29 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-hook.php(332): WP_Hook->apply_filters('', Array)
#30 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#31 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-admin\admin.php(419): do_action('admin_action_el...')
#32 C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-admin\post.php(12): require_once('C:\\Users\\odyss\\...')
#33 {main}
  thrown in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\tripadvisor-plugin\tripadvisor-plugin.php on line 64
[11-Jul-2023 11:41:17 UTC] PHP Deprecated:  Constant FILTER_SANITIZE_STRING is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-content\plugins\astra-sites\inc\classes\class-astra-sites.php on line 1984
[11-Jul-2023 11:41:18 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:18 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:22 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:22 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:22 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:22 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:23 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:23 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:23 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:23 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:23 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:23 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:23 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:23 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:24 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:24 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:24 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:24 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:24 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:24 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:24 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:24 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  strlen(): Passing null to parameter #1 ($string) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 489
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
[11-Jul-2023 11:41:25 UTC] PHP Deprecated:  preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated in C:\Users\odyss\Local Sites\tripadvisorreviewpage\app\public\wp-includes\class-wp-block-parser.php on line 417
